USGS,7032000,2023-09-13,23:00,CDT,130000,P
USGS,7032000,2023-09-14,0:00,CDT,130000,P
USGS,7032000,2023-09-14,1:00,CDT,130000,P
USGS,7032000,2023-09-14,2:00,CDT,130000,P
USGS,7032000,2023-09-14,3:00,CDT,130000,P
USGS,7032000,2023-09-14,4:00,CDT,131000,P
USGS,7032000,2023-09-14,5:00,CDT,132000,P
USGS,7032000,2023-09-14,6:00,CDT,132000,P
USGS,7032000,2023-09-14,7:00,CDT,133000,P
USGS,7032000,2023-09-14,8:00,CDT,133000,P
USGS,7032000,2023-09-14,9:00,CDT,134000,P
USGS,7032000,2023-09-14,10:00,CDT,135000,P
USGS,7032000,2023-09-14,11:00,CDT,136000,P
USGS,7032000,2023-09-14,13:00,CDT,138000,P
USGS,7032000,2023-09-14,14:00,CDT,139000,P
USGS,7032000,2023-09-14,15:00,CDT,141000,P
USGS,7032000,2023-09-14,16:00,CDT,141000,P
USGS,7032000,2023-09-14,17:00,CDT,142000,P
USGS,7032000,2023-09-14,18:00,CDT,143000,P
USGS,7032000,2023-09-14,19:00,CDT,144000,P
USGS,7032000,2023-09-14,20:00,CDT,145000,P
USGS,7032000,2023-09-14,21:00,CDT,146000,P
USGS,7032000,2023-09-14,22:00,CDT,146000,P
USGS,7032000,2023-09-14,23:00,CDT,147000,P
USGS,7032000,2023-09-15,0:00,CDT,148000,P
USGS,7032000,2023-09-15,1:00,CDT,149000,P
USGS,7032000,2023-09-15,2:00,CDT,150000,P
USGS,7032000,2023-09-15,4:00,CDT,150000,P
USGS,7032000,2023-09-15,5:00,CDT,151000,P
USGS,7032000,2023-09-15,6:00,CDT,151000,P
USGS,7032000,2023-09-15,7:00,CDT,152000,P
USGS,7032000,2023-09-15,8:00,CDT,152000,P
USGS,7032000,2023-09-15,9:00,CDT,153000,P
USGS,7032000,2023-09-15,11:00,CDT,154000,P
USGS,7032000,2023-09-15,12:00,CDT,154000,P
USGS,7032000,2023-09-15,13:00,CDT,154000,P
USGS,7032000,2023-09-15,14:00,CDT,155000,P
USGS,7032000,2023-09-15,15:00,CDT,155000,P
USGS,7032000,2023-09-15,16:00,CDT,155000,P
USGS,7032000,2023-09-15,17:00,CDT,156000,P
USGS,7032000,2023-09-15,18:00,CDT,156000,P
USGS,7032000,2023-09-15,19:00,CDT,156000,P
